"","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"523",2030100,NA,10993.41938,0.071761417,0.055009823,30.85872106,0,0,61.71744212,0.974214981,0.419711429,0.580288571,0.382352941,0.092436975,0.515789474,0.151578947,0.017284562,1742.15620895522,48613.2868629672,6.00946372239748,-73.916519,40.883252
"524",2030200,NA,18810.34739,0.053303219,0.049750114,27.58737771,0,0,57.29686141,0.725162213,0.237875131,0.762124869,0.538611926,0.028347996,0.194833033,0.769968412,0.017353709,2190.73434903047,49136.8774378585,5.79395604395604,-73.822403,40.863412
"525",2030700,NA,7715.24218,0.045752442,0.054868083,7.472389521,0,0,51.37267796,0.818425146,0.286941995,0.713058005,0.359319452,0.056373794,0.270581114,0.107021792,0.017284562,1713.62110694184,43451.160783455,5.33192686357243,-73.912342,40.893874
"526",2030900,NA,25514.44894,0.299692623,0.128767123,19.57630354,6.525434512,1,55.46619336,0.800010649,0.276399155,0.723600845,0.656591406,0.041879097,0.08797954,0.764194373,0.017284562,1886.01468965517,52407.2586725664,4.69753086419753,-73.909764,40.875258
"527",2031000,NA,6831.293832,0.06097561,0.020618557,4.78381921,0,0,66.97346894,0.925160046,0.36321554,0.63678446,0.23180593,0.049865229,0.342203548,0.316293184,0.022355939,2297.21070652174,82053.4544147844,7.41605839416058,-73.836441,40.861479
"528",2031200,NA,7729.287385,0.033205619,0.047158404,34.5498159,0,0,74.03531978,0.838302601,0.298941925,0.701058075,0.288486417,0.012936611,0.229246488,0.217752235,0.022355939,2214.55195121951,42576.1117127072,5,-73.842385,40.861914
"529",2031400,NA,9509.516596,0.054794521,0.039906103,14.15808922,0,0,75.5098092,0.733807806,0.242030916,0.757969084,0.37944664,0.014492754,0.237220844,0.282878412,0.022355939,2584.88191780822,77027.4787238979,6.84810126582278,-73.845726,40.861935
"530",2031600,NA,10290.20563,0.148022599,0.050974513,11.4910169,0,0,86.18262673,0.073868508,0.018821371,0.981178629,0.274881517,0.055292259,0.203238414,0.372417644,0.022355939,2352.95333333333,52548.2378034682,5.2741935483871,-73.848599,40.862003
"531",2031700,NA,1652.118425,0.320819113,0,0,0,0,19.7041647,0.485927303,0.858494315,0.141505685,0.380952381,0,0.9,0.030275229,0.017284562,1920.59978693182,50754.276572536,7.04017857142857,-73.913058,40.904186
"532",2031800,NA,9933.868335,0.037271004,0.085152838,5.647452152,0,0,101.6541387,0.532328538,0.158067455,0.841932545,0.329736211,0.017985612,0.209209778,0.359295054,0.022355939,2181.42206703911,56604.1053629977,6.12258064516129,-73.851404,40.862029
"533",2031900,NA,0,NA,NA,9.220966634,0,0,36.88386654,0,1,0,NA,NA,NA,NA,0.017284562,1108.163125,26263.0065,4.5859872611465,-73.908192,40.913132
"534",2032000,NA,10769.50691,0.055642226,0.083780881,10.25667325,5.128336624,1,82.05338598,0.287408009,0.07792418,0.92207582,0.368802902,0.032648126,0.234761905,0.339047619,0.022355939,1642.97350877193,34028.4597757848,5.32051282051282,-73.854154,40.862079
"535",2032200,NA,8024.327608,0.117860381,0.014553015,29.10000946,0,0,58.20001892,0.987360912,0.44378815,0.55621185,0.361173815,0,0.175883953,0.282864914,0.022355939,1997.89960526316,54955.5047674419,6.56451612903226,-73.857081,40.862203
"536",2032300,NA,9373.142848,0.047100039,0.033767971,7.225394371,0,0,54.19045778,0.707209305,0.229449314,0.770550686,0.439788732,0.042957747,0.197147813,0.260358451,0.017284562,1626.54635087719,43064.7387866109,5.26409495548961,-73.908266,40.903674
"537",2032400,NA,10677.85083,0.346744696,0.12849162,11.33529812,0,0,64.233356,0.999866701,0.505772761,0.494227239,0.486129458,0.064729194,0.171266808,0.526185421,0.022355939,2713.35155405405,78630.0665780731,5.68518518518519,-73.859485,40.862172
"538",2032800,NA,19700.96659,0.191677175,0.095207668,9.843100971,0,0,63.98015631,0.604451486,0.185536761,0.814463239,0.467494522,0.07669832,0.122158381,0.467649263,0.022355939,3071.08017699115,49996.3844368601,5.46078431372549,-73.862908,40.862205
"539",2032900,NA,5127.007117,0.11471519,0.019181586,6.229656279,0,0,105.9041567,0.768786483,0.259576667,0.740423333,0.328534031,0.126963351,0.22235723,0.140947752,0.017284562,1536.28413461538,40034.7459627329,5.87179487179487,-73.906832,40.889355
"540",2033000,NA,25838.97028,0.177555425,0.09632572,30.33336367,10.11112122,1,91.000091,0.783948369,0.267593228,0.732406772,0.552766686,0.071876783,0.14185091,0.473292898,0.022355939,2308.57266233766,70023.1015710723,5.35971223021583,-73.865631,40.862152
"541",2033200,NA,36690.96402,0.186136759,0.068943905,13.60772556,4.53590852,1,72.57453632,0.883589109,0.329404798,0.670595202,0.513280442,0.074163505,0.198664854,0.528866362,0.022355939,2166.63101952278,54993.3824237686,6.77777777777778,-73.86863,40.860156
"542",2033300,NA,956.3712542,0.015789474,0,9.108297659,0,0,63.75808361,0.601449749,0.184345818,0.815654182,0.281105991,0.050691244,0.252380952,0.178571429,0.017284562,NA,32034.6190740741,4.52631578947368,-73.906538,40.896978
"543",2033400,NA,63.39640897,0.569230769,0.076190476,4.226427265,0,0,15.93037969,0.666782188,0.788625108,0.211374892,0.381443299,0,0,1,0.025792854,1931.65268292683,61526.6841284404,5.35135135135135,-73.874004,40.861752
"544",2033600,NA,38009.25152,0.291054522,0.102178218,30.96224464,6.192448928,1,99.07918284,0.413674537,0.11714054,0.88285946,0.59592215,0.068118628,0.098729228,0.779569893,0.022355939,2243.40444444444,53398.7618581081,4.89423076923077,-73.868793,40.868736
"545",2033800,NA,23569.00211,0.335956581,0.16286645,25.4937827,6.373445676,1,70.10790244,0.771487636,0.260985166,0.739014834,0.658516707,0.056234719,0.074094105,0.775013521,0.022355939,1747.80333333333,30720.5292682927,5.02325581395349,-73.86541,40.868604
"546",2033900,NA,4803.531245,0.09009009,0.032102729,11.80228807,0,0,82.61601649,0.981714716,0.432388455,0.567611545,0.301003345,0.048494983,0.151515152,0.121212121,0.017284562,1672.57358974359,42207.95328,5,-73.901882,40.905703
"547",2034000,NA,28183.40746,0.220997014,0.133141763,32.13615446,0,0,89.98123249,0.415487568,0.117732936,0.882267064,0.571755289,0.034305317,0.103534778,0.705587229,0.022355939,2035.41119402985,33324.4140816327,5.52941176470588,-73.862597,40.868238
"548",2034100,NA,13427.71865,0.116124751,0.233898305,21.47289762,0,0,57.26106033,0.48568028,0.141419563,0.858580437,0.289120715,0.114754098,0.194029851,0.195628998,0.017284562,1237.71434782609,36863.9292165899,4.89473684210526,-73.901451,40.910766
"549",2034200,NA,10543.84383,0.169787765,0.068214804,39.4900518,0,0,92.1434542,0.916928323,0.355889212,0.644110788,0.473429952,0.01610306,0.0917603,0.783395755,0.022355939,1486.86473684211,40826.8493939394,4.29166666666667,-73.859904,40.867578
"550",2034300,NA,12647.97716,0.044764795,0.033333333,8.348499775,0,0,75.13649797,0.581591172,0.176577355,0.823422645,0.294706724,0.032904149,0.210561056,0.378217822,0.017284562,2013.66397435897,56727.2840174672,6.79878048780488,-73.898025,40.910057
"551",2034400,NA,9880.820309,0.112278398,0.056774194,12.97546987,0,0,77.85281925,0.750582849,0.250291594,0.749708406,0.474462366,0.040322581,0.196979645,0.653972423,0.022355939,2029.8809375,80429.7660576923,4.61111111111111,-73.856779,40.868696
"552",2034500,NA,13939.68368,0.108316662,0.060520362,11.95171507,0,0,115.5332457,0.493563495,0.144178238,0.855821762,0.343428225,0.036341611,0.198056588,0.323521006,0.017284562,1705.62081967213,33810.7015063521,5.21243523316062,-73.898826,40.905103
"553",2034600,NA,17009.30535,0.216676453,0.119581465,6.658565412,0,0,79.90278495,0.368753561,0.102744906,0.897255094,0.483086053,0.021958457,0.117439812,0.780583284,0.022355939,2053.88898148148,40251.4294984326,4.8,-73.852904,40.868578
"554",2035000,NA,10991.0611,0.071046229,0.087179487,15.99087454,5.330291514,1,106.6058303,0.480906715,0.139759357,0.860240644,0.446712018,0.01814059,0.114451988,0.826382153,0.022355939,2478.2116,39867.2371428571,5.24137931034483,-73.848367,40.868786
"555",2035100,NA,5507.050364,0.071251036,0.25699888,5.021626471,0,0,61.93339315,0.967679539,0.589889462,0.410110538,0.403993856,0.103686636,0.103951368,0.288145897,0.017284562,1767.12348837209,47261.7323611111,5.07920792079208,-73.899812,40.894684
"556",2035200,NA,11989.48386,0.125140925,0.065217391,27.03378547,0,0,87.85980279,0.189877409,0.049965948,0.950034052,0.329073482,0.033546326,0.162344983,0.597519729,0.022355939,1554.82421052632,58195.2688095238,4.96666666666667,-73.844621,40.866459
"557",2035400,NA,8793.41803,0.094089264,0.106060606,59.12961211,0,0,84.47087444,0.998669546,0.518237692,0.481762308,0.331343284,0,0.235350624,0.620557157,0.022355939,2116.01093220339,91402.1426991151,7.16470588235294,-73.840092,40.866232
"558",2035600,NA,5015.001707,0.123595506,0.050649351,22.92281125,0,0,68.76843376,0.961688736,0.597866317,0.402133684,0.463143255,0.020862309,0.163026917,0.822244794,0.020663587,1389.35722222222,61328.8070833333,4.88095238095238,-73.838052,40.867794
"559",2035800,NA,10559.33808,0.095078626,0.071970847,16.7923549,0,0,83.96177449,0.518983414,0.153223204,0.846776796,0.443208628,0.027300303,0.134162209,0.930750325,0.020663587,2090.27245901639,39568.0753605769,4.57342657342657,-73.842485,40.874463
"560",2035900,NA,10463.44564,0.300503235,0.167441861,37.61123523,0,0,173.0116821,0.973989139,0.580639415,0.419360585,0.646616541,0.086466165,0.053918045,0.765636233,0.03041665,2168.74652173913,43968.3338181818,4.05263157894737,-73.883653,40.840797
"561",2036100,NA,39012.48673,0.490697298,0.149128082,62.09213231,31.04606615,1,93.13819846,0.311790008,0.085207886,0.914792114,0.683225342,0.037437005,0.104727041,0.766831132,0.03041665,1550.67649253731,35579.0143874644,4.86065573770492,-73.879722,40.842811
"562",2036300,NA,30708.19041,0.544982435,0.259537883,37.38632221,0,0,140.1987083,0.761948932,0.256047613,0.743952387,0.582826748,0.055471125,0.065743418,0.727895298,0.03041665,1705.57494949495,70410.9071563981,5.2027027027027,-73.883272,40.844651
"563",2036400,NA,13813.81089,0.066525124,0.082467083,29.24589461,0,0,102.3606311,0.838085081,0.298806735,0.701193265,0.537242472,0.015847861,0.133027523,0.989414256,0.020663587,2236.84596491228,47367.4750980392,5.16666666666667,-73.848504,40.872695
"564",2036501,NA,34642.05599,0.469356796,0.196412556,71.70147603,0,0,92.18761203,0.729588268,0.23999436,0.760005641,0.604042806,0.084423306,0.02927262,0.839444116,0.03041665,1965.39145833333,63288.7758108108,6.15384615384615,-73.88544,40.845686
"565",2036502,NA,17885.2757,0.448337292,0.23539823,30.29690972,0,0,60.59381943,0.696508691,0.224549774,0.775450227,0.611764706,0.087058824,0.037831734,0.788255223,0.03041665,NA,NA,NA,-73.888555,40.843079
"566",2036600,NA,6415.142276,0.030150754,0.103559871,31.75813008,0,0,79.3953252,0.992797724,0.542433111,0.457566889,0.40433213,0.028880866,0.180693069,0.949257426,0.022355939,2060.73722222222,41378.726097561,4.92857142857143,-73.852862,40.87208
"567",2036700,NA,23626.21916,0.452280207,0.227122382,0,0,0,64.87748967,0.737219745,0.243689517,0.756310483,0.589519651,0.066957788,0.01784897,0.823798627,0.03041665,NA,NA,NA,-73.888442,40.840857
"568",2036800,NA,9521.665195,0.184816428,0.091149273,35.55071013,0,0,82.95165696,0.919618578,0.358241912,0.641758088,0.457431457,0.051948052,0.13130056,0.91661481,0.020663587,1937.68818181818,75613.3221621622,5.76923076923077,-73.855881,40.875445
"569",2036901,NA,18045.47548,0.515795869,0.17167382,54.81614664,0,0,98.66906396,0.96866454,0.588509124,0.411490877,0.757894737,0.1,0.102065614,0.72235723,0.03041665,1725.65815789474,36167.0180530973,5.45,-73.891708,40.843873
"570",2036902,NA,33227.41585,0.532237127,0.317438692,28.75587698,0,0,115.0235079,0.542034757,0.161634354,0.838365646,0.714570858,0.067864272,0.061012549,0.882302034,0.03041665,2028.63761904762,50174.4106779661,5.15,-73.892588,40.842879
"571",2037000,NA,12967.44754,0.211753278,0.088675214,24.90148351,0,0,80.92982139,0.524911702,0.155366754,0.844633247,0.44549763,0.010663507,0.114258281,0.891982717,0.020663587,1881.10555555556,76037.2624390244,4.69767441860465,-73.858398,40.873822
"572",2037100,NA,21377.07067,0.380255517,0.21540559,34.75946451,0,0,64.55329123,0.830818543,0.294341632,0.705658368,0.470484582,0.082819383,0.085714286,0.824390244,0.03041665,1885.06773109244,111981.236694215,5.42528735632184,-73.887236,40.84715
"573",2037200,NA,12042.59677,0.250929368,0.098214286,11.19200443,0,0,123.1120488,0.931616343,0.630751345,0.369248655,0.459537572,0.036127168,0.204460967,0.773698885,0.020663587,2619.1919047619,41504.4807096774,4.54545454545455,-73.863308,40.873109
"574",2037300,NA,26375.90751,0.396146045,0.228901032,37.45057861,0,0,117.7018185,0.64032948,0.200137315,0.799862685,0.623786408,0.083333333,0.055172414,0.869979716,0.03041665,2015.19508474576,68372.3382269503,5.18367346938776,-73.890237,40.848356
"575",2037400,NA,20537.03261,0.286906475,0.195077484,35.01625338,5.83604223,1,105.0487601,0.81992098,0.287821408,0.712178592,0.70990566,0,0.094060813,0.829497016,0.020663587,2355.61938461538,40003.0221893491,4.57894736842105,-73.866154,40.874678
"576",2037501,NA,1926.256238,0.496062992,0.075268817,15.16737195,0,0,111.2273943,0.710606939,0.768976328,0.231023672,0.4,0.425,0.028871391,0.556430446,0.03041665,NA,NA,NA,-73.898438,40.845268
"577",2037502,NA,15699.20844,0.483660131,0.21656051,29.31691586,0,0,73.29228965,0.994971767,0.535455016,0.464544984,0.69527897,0.21888412,0.04388422,0.661998133,0.03041665,2491.294,89965.7784444444,5.0625,-73.893589,40.848151
"578",2037503,NA,12417.6412,0.511520737,0.303571429,30.39070288,0,0,127.6409521,0.814151348,0.715550837,0.284449164,0.558823529,0.158088235,0.141948116,0.788056779,0.03041665,1218.37733870968,80025.0757575758,6.52325581395349,-73.892005,40.850679
"579",2037600,NA,19725.21666,0.364381199,0.184679958,8.45487212,0,0,67.63897696,0.779702171,0.265320523,0.734679478,0.513661202,0.042349727,0.072010287,0.799399914,0.020663587,2421.387,66342.8286324786,4.69047619047619,-73.869329,40.874243
"580",2037700,NA,12352.38576,0.42395504,0.251572327,25.86887069,0,0,90.54104743,0.996055026,0.531404513,0.468595487,0.50764526,0.088685015,0.103315881,0.780453752,0.03041665,1835.85630434783,64481.2169607843,5.37837837837838,-73.896205,40.850962
"581",2037800,NA,21663.19379,0.226851852,0.118245889,30.3087706,15.1543853,1,128.8122751,0.570762426,0.172418875,0.827581125,0.606648199,0.039704525,0.08324589,0.824763904,0.020663587,1871.27341463415,45875.0613274336,5.35897435897436,-73.866074,40.878673
"582",2037900,NA,24651.43376,0.418500408,0.251739405,44.43478948,0,0,98.74397662,0.996149521,0.468973884,0.531026116,0.627433628,0.073451327,0.043260565,0.863408772,0.022525116,1422.4503030303,38824.8267924528,4.5,-73.899397,40.851166
"583",2038000,NA,17967.21007,0.23494443,0.144107351,37.10317,0,0,106.6716138,0.780678863,0.265841327,0.734158673,0.601551481,0.03596615,0.107124419,0.950438823,0.020663587,2572.13651982379,59781.8063533835,6.22651933701657,-73.862301,40.87794
"584",2038100,NA,40406.9407,0.435426155,0.154679376,19.57700615,6.525668718,1,91.35936205,0.496206852,0.145108063,0.854891937,0.663834307,0.12692512,0.063630491,0.810239018,0.022525116,1295.73960784314,25380.4812345679,4.32142857142857,-73.901382,40.852331
"585",2038200,NA,17802.16472,0.175472426,0.144265233,13.68344713,0,0,109.4675771,0.238475854,0.063673246,0.936326754,0.552828175,0.045891142,0.112990008,0.936202921,0.020663587,2140.92206896552,26149.3448351648,5.3125,-73.854704,40.877378
"586",2038300,NA,42704.4467,0.447363124,0.243742551,37.85855204,4.206505782,1,130.4016792,0.857748007,0.311418457,0.688581543,0.626840555,0.08708456,0.042553192,0.829590229,0.022525116,1522.64716814159,43639.3701824817,4.95876288659794,-73.895914,40.857154
"587",2038500,NA,20409.28871,0.450832073,0.169014085,25.06667736,0,0,140.3733932,0.905581249,0.346361828,0.653638172,0.641488162,0.069898534,0.060918693,0.758044707,0.03041665,1778.44661016949,60792.9483333333,5.88888888888889,-73.892205,40.857179
"588",2038600,NA,17613.00836,0.187429696,0.139521308,29.67234315,0,0,93.96241998,0.5463829,0.163244488,0.836755512,0.535538353,0.032019704,0.092517198,0.962375404,0.020663587,2176.1365,61261.8408303249,4.93939393939394,-73.848606,40.879304
"589",2038700,NA,16633.91577,0.440308087,0.125730994,42.48765203,0,0,84.97530405,0.843239141,0.697965186,0.302034814,0.52004717,0.25,0.095146871,0.601851852,0.03041665,1852.76235294118,37225.0569902913,4.75675675675676,-73.889005,40.858729
"590",2038800,NA,16972.63372,0.169089518,0.152296535,12.88734527,0,0,38.66203581,0.156204443,0.040708274,0.959291726,0.471789883,0.023346304,0.107061503,0.963933182,0.020663587,2036.4827027027,71932.0322429907,5.15789473684211,-73.853911,40.878712
"591",2038900,NA,27945.18868,0.42118451,0.213630406,18.39305969,0,0,122.6203979,0.902850156,0.344155652,0.655844349,0.49705635,0.217830109,0.084028083,0.512066696,0.03041665,1768.95565217391,63624.0017088608,5.38181818181818,-73.884935,40.856594
"592",2039000,NA,14753.42419,0.175068386,0.160762943,17.13521973,5.71173991,1,45.69391928,0.925466925,0.363496268,0.636503732,0.416204218,0.034406215,0.111498258,0.93844367,0.020663587,2126.0692,66013.2751428571,5.48,-73.861804,40.881928
"593",2039100,NA,29768.32841,0.413505431,0.157507573,18.68696071,0,0,135.4804651,0.880737561,0.327328029,0.672671971,0.434237996,0.229645094,0.080508475,0.589610797,0.03041665,1548.36714285714,36148.3015686275,5.21621621621622,-73.886895,40.853515
"594",2039200,NA,16305.95005,0.200626959,0.123822342,10.16580427,10.16580427,1,91.49223841,0.889172474,0.333546158,0.666453842,0.65664557,0.025316456,0.055486284,0.923316708,0.020663587,2293.14789473684,67877.0723728814,4.55,-73.865104,40.882928
"595",2039300,NA,43799.46632,0.506263048,0.202905129,33.99260094,0,0,79.31606887,0.773083134,0.261821041,0.738178959,0.586891161,0.105832832,0.093519596,0.720864054,0.03041665,1840.68536312849,52521.0134916865,5.76510067114094,-73.88277,40.851096
"596",2039400,NA,29839.44462,0.223431953,0.099535843,6.700975662,6.700975662,1,46.90682963,0.695747387,0.224204508,0.775795492,0.653310105,0.027874565,0.116775208,0.857174938,0.020663587,3260.11464285714,95045.3677179487,7,-73.86279,40.88643
"597",2039600,NA,14594.94195,0.32675372,0.175474255,17.60547883,0,0,52.81643648,0.689691968,0.221473506,0.778526494,0.526361279,0.034572169,0.134197829,0.962002413,0.020663587,2536.37709677419,55073.5187619048,5.76388888888889,-73.86027,40.884827
"598",2039700,NA,7845.845086,0.497757848,0.277439024,23.47298455,0,0,46.9459691,0.788974114,0.72968777,0.27031223,0.374306839,0.395563771,0.077536774,0.311892296,0.03041665,2042.79088235294,44005.8811111111,4.77777777777778,-73.884837,40.861969
"599",2039800,NA,13464.36435,0.133769538,0.131410256,9.763861021,0,0,48.81930511,0.507766995,0.149203405,0.850796595,0.461610487,0.046816479,0.138506164,0.972081218,0.020663587,2340.07819672131,38538.1119463087,5.33962264150943,-73.851973,40.882198
